,Task lang,Aux lang,Accuracy,Rank,Accuracy level,Overlap word-level,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC
1013,swl,ces,0.6241,51,9,0.0127226463104325,87913,203,433.0689655172414,0.1727176492441835,0.4872907625542468,0.4167415894578189,1.0,0.6028,0.7515,0.8425,1.2528,0.07565322921233726
1014,lit,bxr,0.7226,1,59,0.0025669233590025,927,263,3.5247148288973382,0.6023336111441838,0.5654157163591126,0.0042632235222844,1.0,0.4485,0.6246,1.0282,1.2827,0.20597934193167847
1015,lit,kmr,0.7019,4,56,0.0051338467180051,754,263,2.8669201520912546,0.3877346961448728,0.5654157163591126,0.0987520969339794,0.86,0.5266,0.5894,0.3951,0.4878,0.11724291064749778
1016,lit,hsb,0.7151,2,58,0.0069673634030069,646,263,2.456273764258555,0.5423194196193881,0.5654157163591126,0.0016685873599616,0.6545,0.6286,0.7814,1.0282,1.2827,0.05342426122062642
1017,lit,kaz,0.7019,4,56,0.004033736707004,1078,263,4.098859315589354,0.6191198786039454,0.5654157163591126,0.0090215288106592,1.0,0.6008,0.7654,1.0,1.2827,0.173109011793497
1018,lit,hye,0.7066,3,57,0.0022002200220022,564,263,2.1444866920152093,0.5479001354751306,0.5654157163591126,0.0009596510382271,0.7837,0.2838,0.3161,0.5011,0.4617,0.12895922687659525
1019,lit,swl,0.6443,30,30,0.0003667033370003,203,263,0.7718631178707225,0.4872907625542468,0.5654157163591126,0.0190916645534202,1.0,0.6286,0.7814,1.0282,1.2827,0.05452144091725149
1020,lit,bel,0.6802,12,48,0.0018335166850018,393,263,1.494296577946768,0.5525618374558304,0.5654157163591126,0.0005168120797803,0.6082,0.3137,0.5661,1.0282,1.2827,0.03462238194802858
1021,lit,mar,0.6283,40,20,0.0003667033370003,466,263,1.7718631178707225,0.5290718671000361,0.5654157163591126,0.0041316744354979,0.8485,0.3079,0.3518,0.5489,0.5118,0.296400856566261
1022,lit,cop,0.6472,26,34,0.0003667033370003,514,263,1.9543726235741443,0.4940717882085432,0.5654157163591126,0.0159212911110003,1.0,0.4079,0.4587,0.4587,0.793,0.17161694637944258
1023,lit,tam,0.6358,36,24,0.0022002200220022,600,263,2.281368821292776,0.5614149588826524,0.5654157163591126,5.006666908982337e-05,1.0,0.3007,0.3406,0.5433,0.5397,0.3002919291541828
1024,lit,gle,0.6255,42,18,0.0047671433810047,1020,263,3.87832699619772,0.3499300699300699,0.5654157163591126,0.1452449167148938,0.86,0.3506,0.3808,0.6044,0.4523,0.10219316052262882
1025,lit,hun,0.6745,14,46,0.004033736707004,1800,263,6.844106463878327,0.4546198320061089,0.5654157163591126,0.0383982564284709,1.0,0.2928,0.3212,0.3546,0.4052,0.05315523532953407
1026,lit,tel,0.6538,24,36,0.0003667033370003,1328,263,5.0494296577946765,0.3446196660482374,0.5654157163591126,0.1524919256031152,1.0,0.3531,0.4091,0.3119,0.4628,0.295667950669925
1027,lit,afr,0.5689,55,5,0.0062339567290062,1934,263,7.35361216730038,0.203484865408243,0.5654157163591126,0.4097466917138485,0.86,0.7524,0.7649,0.8252,0.5592,0.47120338270781803
1028,lit,vie,0.6387,33,27,0.0069673634030069,3000,263,11.40684410646388,0.1568043561492321,0.5654157163591126,0.5222580241991949,1.0,0.4383,0.4705,0.6126,0.4815,0.39398344882833924
1029,lit,uig,0.5915,54,6,0.0022002200220022,3456,263,13.140684410646388,0.4374610522567435,0.5654157163591126,0.0512125605102954,1.0,0.53,0.7363,1.1529,1.2827,0.3078234501758794
1030,lit,ell,0.6736,15,45,0.0025669233590025,2521,263,9.58555133079848,0.2837253360022877,0.5654157163591126,0.2482037166283574,0.8337,0.3066,0.3279,0.3195,0.47,0.1030695545865794
1031,lit,sme,0.6659999999999999,19,41,0.0088008800880088,3122,263,11.870722433460076,0.4513223794042703,0.5654157163591126,0.04071784761679,1.0,0.3383,0.5853,1.0282,1.2827,0.05880955811003225
1032,lit,glg,0.6236,43,17,0.0132013201320132,3993,263,15.182509505703422,0.2302721876615389,0.5654157163591126,0.3513386465581846,0.8886,0.3209,0.3533,0.5433,0.511,0.13624686861722432
1033,lit,srp,0.6821,11,49,0.0157682434910157,3891,263,14.79467680608365,0.3111760696308725,0.5654157163591126,0.2021858698299727,0.7125,0.5566,0.746,1.1196,1.2827,0.06796248281189678
1034,lit,got,0.6472,26,34,0.0062339567290062,5401,263,20.5361216730038,0.1811019353439708,0.5654157163591126,0.4619938177088018,0.7323,0.5477,0.7383,1.0282,1.2827,0.05941814007182043
1035,lit,tur,0.6311,37,23,0.008067473414008,5635,263,21.425855513307983,0.5061541783632045,0.5654157163591126,0.0109852535362687,1.0,0.3041,0.326,0.362,0.4701,0.10266259049967404
1036,lit,zho,0.6283,40,20,0.0014668133480014,4997,263,19.0,0.9869043288468534,0.5654157163591126,0.555694296357693,1.0,0.3477,0.3991,0.5671,0.5988,0.3127774651241987
1037,lit,urd,0.4047,56,4,0.0029336266960029,5130,263,19.50570342205324,0.1056406117958751,0.5654157163591126,0.661233962175766,0.86,0.5157,0.5914,0.6148,0.527,0.25206416556264594
1038,lit,chu,0.6189,47,13,0.0003667033370003,6337,263,24.09505703422053,0.1959524016329366,0.5654157163591126,0.4269793704388321,0.6545,0.6286,0.7814,1.0282,1.2827,0.07520292512775571
1039,lit,swe,0.6679,18,42,0.0099009900990099,6026,263,22.91254752851711,0.2404336943809909,0.5654157163591126,0.3303565491239507,0.8485,0.3333,0.3781,0.5307,0.4941,0.05203287094918042
1040,lit,dan,0.6594,21,39,0.0128346167950128,5512,263,20.958174904942965,0.2897915761056075,0.5654157163591126,0.2376286234584287,0.8485,0.3004,0.5759,1.0282,1.2827,0.04826021366153612
1041,lit,ind,0.6604,20,40,0.0179684635130179,5593,263,21.26615969581749,0.2927781145801758,0.5654157163591126,0.2325068507268327,1.0,0.4619,0.488,0.4458,0.4488,0.5237190636520694
1042,lit,ukr,0.6698,17,43,0.0047671433810047,5873,263,22.33079847908745,0.4399821508255243,0.5654157163591126,0.0492143533492576,0.6545,0.2824,0.315,0.5169,0.4177,0.0500752072326315
1043,lit,fas,0.5981,51,9,0.0007334066740007,5997,263,22.80228136882129,0.15688157524207,0.5654157163591126,0.5220606509287652,0.86,0.3169,0.3461,0.4093,0.4524,0.17391927085891015
1044,lit,heb,0.5981,51,9,0.0025669233590025,6216,263,23.63498098859316,0.4067013046511386,0.5654157163591126,0.0787946943735282,1.0,0.3681,0.4072,0.6661,0.5767,0.14513453353336533
1045,lit,eus,0.6472,26,34,0.0088008800880088,8993,263,34.19391634980989,0.3519527880166261,0.5654157163591126,0.142530948013123,0.9819,0.3534,0.3746,0.3945,0.4921,0.1294903095094151
1046,lit,lav,0.684,10,50,0.0407040704070407,7703,263,29.288973384030417,0.37546297265061,0.5654157163591126,0.1128639874962555,0.0,0.2502,0.5211,0.3945,1.2827,0.013202857665401026
1047,lit,slv,0.6802,12,48,0.0198019801980198,8000,263,30.418250950570343,0.3676498731122853,0.5654157163591126,0.1223395331074763,0.6545,0.2244,0.2661,0.5019,0.4042,0.06700439708915396
1048,lit,hrv,0.6925,6,54,0.0216354968830216,8889,263,33.79847908745247,0.2981575694863614,0.5654157163591126,0.2234221123077259,0.7125,0.6008,0.6331,0.5019,0.3452,0.06563684194852454
1049,lit,ron,0.6104,49,11,0.0179684635130179,9524,263,36.21292775665399,0.2570438554726763,0.5654157163591126,0.2974498341299234,0.8691,0.5017,0.5721,0.4093,0.4524,0.057709426301355136
1050,lit,slk,0.6443,30,30,0.0132013201320132,10604,263,40.31939163498099,0.4130087201061381,0.5654157163591126,0.0726564301139106,0.6545,0.6286,0.7814,1.0282,1.2827,0.0469831043161103
1051,lit,bul,0.6849,9,51,0.0047671433810047,11138,263,42.34980988593156,0.2891950325041875,0.5654157163591126,0.2386583535715218,0.6875,0.516,0.5709,0.156,0.3443,0.07473120198742739
1052,lit,por,0.6377,34,26,0.0201686835350201,12078,263,45.92395437262358,0.1985895453616555,0.5654157163591126,0.4209057639984903,0.8886,0.2366,0.2944,0.5307,0.4298,0.47870281995098496
1053,lit,nld,0.6292,39,21,0.0172350568390172,13583,263,51.64638783269962,0.2163749886307094,0.5654157163591126,0.3810802652842968,0.8767,0.2772,0.3293,0.5549,0.4705,0.06971071971954143
1054,lit,eng,0.6736,15,45,0.0157682434910157,16622,263,63.20152091254753,0.1746279711803919,0.5654157163591126,0.4776899673709839,0.8767,0.3491,0.3606,0.384,0.4465,0.2772910894679084
1055,lit,ita,0.6226,44,16,0.0227356068940227,14167,263,53.86692015209125,0.2090539911907565,0.5654157163591126,0.3972339450268721,0.8767,0.2267,0.2929,0.5169,0.4617,0.09401812288857697
1056,lit,cat,0.317,57,3,0.0176017601760176,16678,263,63.41444866920152,0.1431069684669108,0.5654157163591126,0.5578589477784922,0.8831,0.282,0.3003,0.3119,0.4475,0.13885404297585188
1057,lit,hin,0.6179,48,12,0.0025669233590025,16647,263,63.29657794676806,0.072831563624156,0.5654157163591126,0.7589708907035617,0.86,0.3107,0.3517,0.5019,0.4913,0.2956789401217281
1058,lit,pol,0.6528,25,35,0.0132013201320132,17246,263,65.57414448669202,0.4049278834815912,0.5654157163591126,0.0805653824912032,0.6545,0.2368,0.2829,0.2649,0.465,0.026184847110836094
1059,lit,deu,0.6208,45,15,0.0183351668500183,15590,263,59.27756653992395,0.2724193133980275,0.5654157163591126,0.2685275350752043,0.8485,0.5167,0.5829,0.4093,0.4763,0.05712704413375932
1060,lit,fro,0.6406,32,28,0.0132013201320132,17678,263,67.21673003802282,0.0937745835963677,0.5654157163591126,0.6958050805162166,0.8934,0.5437,0.7361,1.0282,1.2827,0.0970164326799628
1061,lit,spa,0.6009,50,10,0.022002200220022,17680,263,67.22433460076046,0.1474296839146102,0.5654157163591126,0.5464970059379278,0.8934,0.5511,0.6144,0.586,0.5074,0.4461629423296886
1062,lit,fra,0.6302,38,22,0.0209020902090209,16448,263,62.53992395437263,0.2057620460579268,0.5654157163591126,0.404606859508644,0.8934,0.3402,0.3603,0.5019,0.4585,0.15917283284778072
1063,lit,fin,0.6868,8,52,0.0172350568390172,18723,263,71.19011406844106,0.3189427368077481,0.5654157163591126,0.1900215596498788,1.0,0.3255,0.3359,0.3945,0.4397,0.05386418425829858
1064,lit,grc,0.6377,34,26,0.0003667033370003,17081,263,64.9467680608365,0.1730742274014335,0.5654157163591126,0.4814960401381795,0.8136,0.3409,0.5716,1.0282,1.2827,0.10047788633338442
1065,lit,nor,0.5925,53,7,0.0183351668500183,20045,263,76.21673003802282,0.1846147253241721,0.5654157163591126,0.4535867795190632,0.8337,0.4972,0.5739,0.4093,0.5255,0.05711540212853392
1066,lit,ara,0.1632,59,1,0.0003667033370003,19738,263,75.04942965779468,4.7672168034857886e-06,0.5654157163591126,0.9999831373746128,1.0,0.4022,0.6179,1.0282,1.2827,0.15652168001568006
1067,lit,lao,0.6585,22,38,0.0102676934360102,18400,263,69.96197718631178,0.1715984617000315,0.5654157163591126,0.4851250814286333,1.0,0.4366,0.4895,0.5619,0.5351,0.3770197243196883
1068,lit,est,0.6566,23,37,0.0183351668500183,26197,263,99.6083650190114,0.3337469262526225,0.5654157163591126,0.1678801347343609,0.9819,0.33,0.5742,1.0282,1.2827,0.023963799560323382
1069,lit,kor,0.6208,45,15,0.004033736707004,27363,263,104.04182509505704,0.2977608806802764,0.5654157163591126,0.2240858513006378,1.0,0.3401,0.3696,0.551,0.5219,0.3630931447937106
1070,lit,jpn,0.2849,58,2,0.0,57256,263,217.70342205323195,0.0003197953309881,0.5654157163591126,0.9988691333307772,1.0,0.3331,0.3716,0.6529,0.5354,0.3967721218316473
1071,lit,rus,0.6925,6,54,0.0062339567290062,61889,263,235.319391634981,0.2241205920170711,0.5654157163591126,0.3643547336189791,0.6082,0.2904,0.3096,0.276,0.3599,0.16412511942286645
1072,lit,ces,0.6462,29,31,0.026035936927026,87913,263,334.2699619771863,0.1727176492441835,0.5654157163591126,0.4823716497584308,0.6875,0.203,0.2524,0.5019,0.3834,0.04911534645774669
1073,bel,bxr,0.8524,7,53,0.0061284305888622,927,393,2.3587786259541983,0.6023336111441838,0.5525618374558304,0.0081134293934223,1.0,0.363,0.307,0.0,0.0,0.18559364441648904
1074,bel,kmr,0.8705,1,59,0.0029309885424993,754,393,1.9185750636132315,0.3877346961448728,0.5525618374558304,0.0889806714477611,0.879,0.5606,0.7618,1.2118,1.3016,0.10391405379575701
1075,bel,hsb,0.8589,4,56,0.005595523581135,646,393,1.643765903307888,0.5423194196193881,0.5525618374558304,0.0003435921264146,0.5319,0.5576,0.528,0.0,0.0,0.07830407847449486
1076,bel,kaz,0.8423,14,46,0.012523314681588,1078,393,2.7430025445292623,0.6191198786039454,0.5525618374558304,0.0145090604246596,1.0,0.5608,0.5353,0.3561,0.0,0.14337792360065962
1077,bel,hye,0.8524,7,53,0.0053290700772715,564,393,1.4351145038167938,0.5479001354751306,0.5525618374558304,7.117496094494436e-05,0.8136,0.3924,0.594,1.1421,1.2579,0.11036858620965743
1078,bel,swl,0.8415,15,45,0.0002664535038635,203,393,0.5165394402035624,0.4872907625542468,0.5525618374558304,0.0139533907162947,1.0,0.5576,0.528,0.0,0.0,0.07272951268857938
1079,bel,lit,0.8401,18,42,0.0013322675193178,263,393,0.6692111959287532,0.5654157163591126,0.5525618374558304,0.0005411362576202,0.6082,0.3137,0.5661,1.0282,1.2827,0.03462238194802863
1080,bel,mar,0.843,13,47,0.0002664535038635,466,393,1.1857506361323156,0.5290718671000361,0.5525618374558304,0.0018071872880434,0.8691,0.3394,0.5864,0.8425,1.3062,0.26832069128504754
1081,bel,cop,0.8640000000000001,2,58,0.0005329070077271,514,393,1.3078880407124682,0.4940717882085432,0.5525618374558304,0.0112047507401774,1.0,0.4088,0.5767,1.03,1.0325,0.16139188152280995
1082,bel,tam,0.8285,26,34,0.0066613375965893,600,393,1.5267175572519085,0.5614149588826524,0.5525618374558304,0.0002567030728959,1.0,0.3397,0.5907,0.9271,1.3153,0.2751590473871633
1083,bel,gle,0.8386,19,41,0.0047961630695443,1020,393,2.595419847328244,0.3499300699300699,0.5525618374558304,0.1344786346520612,0.879,0.3778,0.6162,0.9746,1.3287,0.13462911824704804
1084,bel,hun,0.8307,24,36,0.0114575006661337,1800,393,4.580152671755725,0.4546198320061089,0.5525618374558304,0.0314178318010415,1.0,0.3975,0.615,1.1766,1.2875,0.06190423055200844
1085,bel,tel,0.8032,44,16,0.0005329070077271,1328,393,3.3791348600508906,0.3446196660482374,0.5525618374558304,0.1416196038102244,1.0,0.3714,0.6556,1.1421,1.3756,0.268731857301053
1086,bel,afr,0.8068,39,21,0.0093258726352251,1934,393,4.921119592875318,0.203484865408243,0.5525618374558304,0.3990989874863079,0.879,0.7472,0.878,1.2118,1.3565,0.46435909324917046
1087,bel,vie,0.7981,46,14,0.0114575006661337,3000,393,7.633587786259542,0.1568043561492321,0.5525618374558304,0.5129753452840294,1.0,0.4665,0.6959,1.3455,1.3504,0.37634848953540107
1088,bel,uig,0.8068,39,21,0.0071942446043165,3456,393,8.793893129770993,0.4374610522567435,0.5525618374558304,0.0433905143525,1.0,0.5249,0.5209,0.5541,0.0,0.28112488114676615
1089,bel,ell,0.8379,20,40,0.0098587796429523,2521,393,6.414758269720102,0.2837253360022877,0.5525618374558304,0.2367089590907785,0.8564,0.3786,0.5818,1.1515,1.237,0.10248692190406285
1090,bel,sme,0.8205,28,32,0.0053290700772715,3122,393,7.944020356234096,0.4513223794042703,0.5525618374558304,0.0335689570920305,1.0,0.3283,0.2918,0.0,0.0,0.07819116662592086
1091,bel,glg,0.8111,36,24,0.012523314681588,3993,393,10.16030534351145,0.2302721876615389,0.5525618374558304,0.3401973628570094,0.9037,0.3385,0.5638,0.9271,1.2779,0.15488365735852033
1092,bel,srp,0.8466,11,49,0.0117239541699973,3891,393,9.900763358778626,0.3111760696308725,0.5525618374558304,0.1908365455035864,0.6162,0.5296,0.5181,0.401,0.0,0.07683776065943022
1093,bel,got,0.8357,21,39,0.0002664535038635,5401,393,13.74300254452926,0.1811019353439708,0.5525618374558304,0.4519205658883023,0.7699,0.5349,0.514,0.0,0.0,0.04960348839747277
1094,bel,tur,0.7873,48,12,0.0007993605115907,5635,393,14.338422391857506,0.5061541783632045,0.5525618374558304,0.0070537091797299,1.0,0.4038,0.6264,1.1892,1.3153,0.09336262782068983
1095,bel,zho,0.8039,42,18,0.0002664535038635,4997,393,12.71501272264631,0.9869043288468534,0.5525618374558304,0.617878184667968,1.0,0.4189,0.6489,1.2832,1.3108,0.28729097152519595
1096,bel,urd,0.7865,49,11,0.012523314681588,5130,393,13.053435114503817,0.1056406117958751,0.5525618374558304,0.6541844066062523,0.879,0.5464,0.7511,0.9005,1.3331,0.2257991033758012
1097,bel,chu,0.78,52,8,0.0069277911004529,6337,393,16.12468193384224,0.1959524016329366,0.5525618374558304,0.4165085168162812,0.5319,0.5576,0.528,0.0,0.0,0.07248706760031712
1098,bel,swe,0.8140000000000001,35,25,0.0130562216893152,6026,393,15.333333333333334,0.2404336943809909,0.5525618374558304,0.3190833058877499,0.8691,0.3652,0.6071,0.9005,1.3198,0.0710950300494744
1099,bel,dan,0.83,25,35,0.0117239541699973,5512,393,14.025445292620866,0.2897915761056075,0.5525618374558304,0.2261469066702924,0.8691,0.3361,0.2798,0.0,0.0,0.07397816066718177
1100,bel,ind,0.8148,33,27,0.0162536637356781,5593,393,14.231552162849871,0.2927781145801758,0.5525618374558304,0.2210355345121858,1.0,0.516,0.6947,1.2006,1.263,0.49536823428694177
1101,bel,ukr,0.8517,9,51,0.0607513988808952,5873,393,14.944020356234097,0.4399821508255243,0.5525618374558304,0.04151053173286,0.2952,0.3437,0.5666,0.8723,1.2579,0.03416940446436367
1102,bel,fas,0.7656,54,6,0.0005329070077271,5997,393,15.259541984732824,0.15688157524207,0.5525618374558304,0.5127751841841628,0.879,0.405,0.6224,1.2237,1.2779,0.15899542946911613
1103,bel,heb,0.7793,53,7,0.0098587796429523,6216,393,15.816793893129772,0.4067013046511386,0.5525618374558304,0.0696809105134389,1.0,0.4109,0.5948,0.9198,1.2261,0.14061991955214947
1104,bel,eus,0.8191,30,30,0.0117239541699973,8993,393,22.88295165394402,0.3519527880166261,0.5525618374558304,0.1318072398941962,0.9791,0.4226,0.6246,1.2141,1.2779,0.14907862872840358
1105,bel,lav,0.8437,12,48,0.010658140154543,7703,393,19.60050890585242,0.37546297265061,0.5525618374558304,0.1027234934133652,0.6082,0.3423,0.331,1.1515,0.0,0.03503056569517433
1106,bel,slv,0.8415,15,45,0.0109245936584066,8000,393,20.35623409669212,0.3676498731122853,0.5525618374558304,0.1119871648906729,0.5319,0.2946,0.5405,0.8425,1.263,0.0821707080852191
1107,bel,hrv,0.8596,3,57,0.0151878497202238,8889,393,22.61832061068702,0.2981575694863614,0.5525618374558304,0.2119761555657208,0.6162,0.5608,0.7301,0.8425,1.2476,0.08073411340287263
1108,bel,ron,0.7858,50,10,0.0146549427124966,9524,393,24.23409669211196,0.2570438554726763,0.5525618374558304,0.2860263542178347,0.8869,0.5395,0.7376,1.0549,1.2779,0.0564458849048737
1109,bel,slk,0.8538,5,55,0.0103916866506794,10604,393,26.9821882951654,0.4130087201061381,0.5525618374558304,0.0637848164511334,0.5319,0.5576,0.528,0.0,0.0,0.058581915446816304
1110,bel,bul,0.835,22,38,0.0362376765254463,11138,393,28.34096692111959,0.2891950325041875,0.5525618374558304,0.2271748740093185,0.5804,0.5509,0.7482,1.0582,1.2922,0.0725112118380133
1111,bel,por,0.8039,42,18,0.0205169197974953,12078,393,30.73282442748092,0.1985895453616555,0.5525618374558304,0.4103710937445311,0.9037,0.3479,0.5794,0.9005,1.3016,0.5019006380751759
1112,bel,nld,0.8408,17,43,0.0151878497202238,13583,393,34.56234096692112,0.2163749886307094,0.5525618374558304,0.3701686767688527,0.8934,0.336,0.5944,0.9525,1.3287,0.09750557952788037
1113,bel,eng,0.8177,32,28,0.0157207567279509,16622,393,42.295165394402034,0.1746279711803919,0.5525618374558304,0.4678103718581062,0.8934,0.42,0.6477,1.2006,1.3375,0.2768119852082086
1114,bel,ita,0.8191,30,30,0.0149213962163602,14167,393,36.04834605597964,0.2090539911907565,0.5525618374558304,0.3864662282272068,0.8934,0.3569,0.5661,0.8723,1.2579,0.11282110660093467
1115,bel,cat,0.602,57,3,0.017585931254996,16678,393,42.43765903307888,0.1431069684669108,0.5525618374558304,0.5490985607042207,0.8989,0.3363,0.5804,1.1421,1.2875,0.16342042131899356
1116,bel,hin,0.7533,55,5,0.0111910471622701,16647,393,42.3587786259542,0.072831563624156,0.5525618374558304,0.7537589422225877,0.879,0.3791,0.6517,1.2677,1.4001,0.26862929457952034
1117,bel,pol,0.8473,10,50,0.0098587796429523,17246,393,43.88295165394402,0.4049278834815912,0.5525618374558304,0.0713856187580813,0.5319,0.3311,0.5747,1.1101,1.273,0.04842377351206739
1118,bel,deu,0.7894,47,13,0.0189181987743138,15590,393,39.66921119592875,0.2724193133980275,0.5525618374558304,0.2570373885479194,0.8691,0.5413,0.7575,1.2237,1.3198,0.08059927990687925
1119,bel,fro,0.7808,51,9,0.0005329070077271,17678,393,44.98218829516539,0.0937745835963677,0.5525618374558304,0.6893835452089547,0.9078,0.5349,0.514,0.0,0.0,0.11565444570744106
1120,bel,spa,0.8111,36,24,0.0173194777511324,17680,393,44.98727735368957,0.1474296839146102,0.5525618374558304,0.5375658244364624,0.9078,0.5778,0.7587,1.3012,1.2476,0.4676179297444156
1121,bel,fra,0.8032,44,16,0.0189181987743138,16448,393,41.85241730279898,0.2057620460579268,0.5525618374558304,0.3939089792713801,0.9078,0.3957,0.6332,1.2677,1.3331,0.17162809499359172
1122,bel,fin,0.8220000000000001,27,33,0.0130562216893152,18723,393,47.6412213740458,0.3189427368077481,0.5525618374558304,0.178753651064083,1.0,0.3866,0.608,1.2141,1.2827,0.06927835195273306
